Customer_Id,Birth_Year,Education_Quallification,Marital_Status, Income ,No_of_Kids,No_of_Teens,Date_Of_Response,Recency(days),Amount_spent_on_Wines,Amount_spent_on_Fruits,Amount_spent_on_Meat_Products,Amount_spent_on_Fish_Products,Amount_spent_on_Sweet_Products,Amount_spent_on_Gold_Products,Purchases_with_Discount,Online_Purchases,Catalog_Purchases,Store_Purchases,Monthly_Web_Visits,Accepted_Cmp3,Accepted_Cmp4,Accepted_Cmp5,Accepted_Cmp1,Accepted_Cmp2,Response,Complain,Country
2541,1976,Graduation,Married,"$24,027 ",1,0,6/9/2013,7,14,7,11,11,0,5,2,2,0,3,8,0,0,0,0,0,0,0,Spain
10659,1979,postgraduate,relationship,"$7,500 ",1,0,5/7/2013,7,2,8,11,3,8,21,4,3,2,2,7,0,0,0,0,0,0,0,India
10905,1955,Graduation,relationship,"$42,586 ",1,1,29/10/2012,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,1,0,Spain
8910,1955,Graduation,relationship,"$42,586 ",1,1,29/10/2012,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,1,0,Spain
7349,1973,Basic,relationship,"$9,722 ",1,0,10/2/2012,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,1,0,Spain
7872,1975,PhD,Married,"$86,836 ",0,0,9/12/2012,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,1,0,Spain
4290,1972,Graduation,Married,"$30,467 ",1,0,19/03/2014,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,Canada
7408,1952,PhD,Married,"$54,549 ",0,1,3/3/2014,8,216,2,6,0,0,9,2,5,1,4,7,0,0,0,0,0,0,0,Saudi Arabia
9986,1982,Graduation,relationship,"$19,444 ",1,0,22/02/2014,8,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,1,0,Saudi Arabia
8235,1956,postgraduate,relationship,"$69,245 ",0,1,24/01/2014,8,428,30,214,80,30,61,2,6,5,10,3,0,0,0,0,0,0,0,Saudi Arabia
10949,1963,PhD,Divorced,"$72,968 ",0,0,16/12/2013,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,1,0,Spain
7284,1953,Graduation,Married,"$48,686 ",1,2,12/4/2013,8,10,0,7,2,0,1,1,1,0,2,8,0,0,0,0,0,0,0,Spain
9529,1990,Graduation,Married,"$73,687 ",0,0,28/11/2013,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,1,0,Saudi Arabia
9930,1944,PhD,Single,"$82,716 ",0,0,11/5/2013,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,Canada
10270,1981,postgraduate,Married,"$35,523 ",1,0,10/3/2013,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,Germany
760,1975,PhD,Divorced,"$60,554 ",1,0,8/9/2013,8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,0,Saudi Arabia
5519,1956,Graduation,relationship,"$64,090 ",0,1,8/7/2013,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,1,0,Saudi Arabia
232,1965,Graduation,Single,"$61,559 ",0,1,17/07/2013,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0,Spain
3009,1962,PhD,Widow,"$71,670 ",0,0,7/9/2013,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,1,0,Spain
6518,1951,PhD,Widow,"$67,680 ",0,1,6/11/2013,8,546,0,48,0,6,6,1,7,3,8,5,0,0,0,0,0,0,0,Australia
10669,1981,Graduation,Married,"$54,386 ",0,1,17/05/2013,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0,Spain
5682,1953,PhD,Single,"$64,108 ",0,1,23/03/2013,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,Australia
1570,1951,PhD,relationship,"$69,702 ",0,1,19/02/2013,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,Spain
1497,1952,Graduation,Single,"$47,958 ",0,1,19/01/2013,8,268,11,88,15,3,22,2,6,3,5,5,0,0,0,0,0,0,0,Saudi Arabia
9723,1960,Graduation,Married,"$67,716 ",0,1,1/10/2013,8,530,142,217,62,9,56,4,7,4,13,5,0,1,0,0,0,0,0,Canada
7261,1971,Graduation,relationship,"$34,600 ",1,1,1/1/2013,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,1,0,Spain
2452,1971,Graduation,relationship,"$34,600 ",1,1,1/1/2013,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,1,0,Spain
5621,1969,Graduation,Married,"$48,752 ",1,1,12/12/2012,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,1,0,Spain
10995,1988,postgraduate,Married,"$15,716 ",1,0,11/12/2012,8,16,5,30,8,7,26,3,3,0,4,8,0,0,0,0,0,0,1,Saudi Arabia
7373,1952,PhD,Divorced,"$46,610 ",0,2,29/10/2012,8,96,12,96,33,22,43,6,4,1,6,6,0,0,0,0,0,1,0,Australia
5331,1977,Graduation,Married,"$74,985 ",0,0,9/11/2012,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,Germany
263,1945,PhD,Single,"$45,576 ",0,0,28/05/2014,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,1,0,Spain
4619,1945,PhD,Single,"$113,734 ",0,0,28/05/2014,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,Spain
940,1987,Graduation,Single,"$57,100 ",1,0,18/05/2014,9,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0,0,Saudi Arabia
10084,1972,Graduation,Married,"$24,434 ",2,0,18/05/2014,9,3,2,8,20,0,17,2,2,1,2,7,0,0,0,0,0,0,0,India
6019,1971,PhD,Married,"$37,126 ",1,0,30/03/2014,9,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,1,0,Spain
1463,1958,Graduation,Single,"$45,160 ",1,1,29/03/2014,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0,Australia
6424,1977,Graduation,relationship,"$33,178 ",1,0,30/01/2014,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,0,Spain
8233,1950,postgraduate,Widow,"$64,866 ",0,1,26/01/2014,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,Canada
1515,1975,postgraduate,relationship,"$34,176 ",0,1,22/01/2014,9,11,2,7,4,2,2,1,1,0,3,3,0,0,0,0,0,0,0,Canada
10855,1968,postgraduate,Single,"$50,014 ",1,0,22/01/2014,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,0,Spain
10909,1948,Graduation,Married,"$92,344 ",0,0,15/01/2014,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,Australia
3376,1970,postgraduate,Divorced,"$55,282 ",1,0,13/12/2013,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,0,Spain
10232,1963,PhD,Divorced,"$48,799 ",0,1,11/5/2013,9,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,0,Spain
5547,1982,PhD,Married,"$84,169 ",0,0,8/7/2013,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,1,0,Spain
8362,1982,PhD,Married,"$84,169 ",0,0,8/7/2013,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,1,0,Saudi Arabia
3524,1971,postgraduate,Single,"$39,763 ",1,0,8/4/2013,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,1,0,Spain
10095,1975,PhD,Divorced,"$74,165 ",0,0,5/1/2013,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,Canada
8897,1965,Graduation,Single,"$42,720 ",1,1,24/04/2013,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,1,0,Germany
466,1944,Graduation,Married,"$65,275 ",0,0,4/3/2013,9,388,14,218,91,14,21,1,4,3,13,2,0,0,0,0,0,0,0,Spain
11025,1961,Graduation,Married,"$36,443 ",1,1,2/3/2013,9,65,0,46,4,3,20,4,3,1,3,8,0,0,0,0,0,0,0,Spain
2387,1952,postgraduate,relationship,"$43,776 ",1,1,2/3/2013,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,1,0,Saudi Arabia
1618,1965,Graduation,relationship,"$56,046 ",0,0,1/2/2013,9,577,0,64,0,0,51,2,10,1,8,8,1,0,0,0,0,1,0,Germany
25,1958,Graduation,Married,"$65,148 ",0,1,16/11/2012,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,Canada
3277,1955,Graduation,Divorced,"$49,431 ",0,1,8/3/2012,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,0,Spain
8566,1961,PhD,relationship,"$32,583 ",1,1,15/06/2014,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,Spain
2634,1979,postgraduate,Single,"$16,653 ",1,0,18/04/2014,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,1,0,Spain
8036,1971,postgraduate,relationship,"$26,850 ",1,1,18/04/2014,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,0,Spain
8159,1968,Graduation,Married,"$51,287 ",1,1,4/1/2014,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,0,Spain
7628,1973,postgraduate,Married,"$43,050 ",1,0,18/03/2014,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,Spain
9597,1969,Graduation,Married,"$73,448 ",0,0,2/10/2014,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,0,Canada
1384,1992,Basic,Married,"$17,256 ",1,0,23/11/2013,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,United States
10150,1961,Graduation,Single,"$86,429 ",0,0,21/11/2013,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,1,0,Saudi Arabia
3885,1983,PhD,Married,"$33,569 ",1,0,16/10/2013,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,1,0,Spain
11003,1980,postgraduate,relationship,"$25,130 ",1,0,10/2/2013,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,Canada
8026,1952,Graduation,Married,"$62,998 ",0,1,30/09/2013,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,0,Canada
577,1976,postgraduate,relationship,"$26,907 ",1,1,20/08/2013,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,Spain
8702,1976,postgraduate,relationship,"$26,907 ",1,1,20/08/2013,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,Australia
5429,1948,PhD,Married,"$45,579 ",0,1,20/08/2013,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,Spain
977,1957,Graduation,relationship,"$47,320 ",0,1,8/1/2013,10,200,19,111,50,15,19,6,5,1,8,6,0,0,0,0,0,0,0,Canada
2793,1976,PhD,Divorced,"$70,179 ",0,1,21/07/2013,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,Saudi Arabia
1071,1976,PhD,Divorced,"$70,179 ",0,1,21/07/2013,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,United States
5074,1986,postgraduate,Married,"$28,072 ",1,0,7/8/2013,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,Canada
2632,1954,Graduation,Married,"$50,501 ",1,1,18/06/2013,10,297,0,38,13,0,152,7,5,4,4,6,1,0,0,0,0,1,0,India
6404,1969,Graduation,relationship,"$58,917 ",1,2,24/03/2013,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0,Saudi Arabia
10240,1949,Graduation,relationship,"$69,372 ",0,0,19/02/2013,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,1,0,Canada
2521,1971,postgraduate,Married,"$35,178 ",1,0,1/10/2013,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,1,0,Spain
4301,1971,postgraduate,Married,"$35,178 ",1,0,1/10/2013,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,1,0,Australia
7381,1968,Graduation,Divorced,"$75,693 ",0,0,12/6/2012,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,1,0,Spain
2407,1982,Graduation,Married,"$69,109 ",0,0,11/9/2012,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,1,0,United States
9064,1982,Graduation,Married,"$69,109 ",0,0,11/9/2012,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,1,0,Spain
5067,1994,Graduation,relationship,"$80,134 ",0,0,14/02/2014,11,966,26,282,52,26,26,1,2,7,11,5,0,1,1,1,1,0,0,Spain
10281,1970,Graduation,Divorced,"$64,713 ",1,0,2/7/2014,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,1,0,Australia
11191,1986,Graduation,Divorced,"$41,411 ",0,0,12/7/2013,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0,Spain
2552,1955,PhD,Single,"$55,521 ",1,2,22/10/2013,11,416,0,26,0,0,4,9,6,3,6,7,0,1,0,0,0,1,0,Spain
6720,1968,postgraduate,relationship,"$43,795 ",0,1,16/10/2013,11,314,11,53,4,3,107,3,7,3,4,7,0,1,0,0,0,1,0,Spain
4557,1970,Graduation,relationship,"$22,070 ",1,0,10/4/2013,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,Saudi Arabia
1183,1949,postgraduate,Married,"$36,408 ",1,1,21/09/2013,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,Germany
4186,1950,Graduation,relationship,"$34,026 ",1,1,8/5/2013,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,Canada
1419,1950,Graduation,relationship,"$34,026 ",1,1,8/5/2013,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,Spain
967,1976,Graduation,Married,"$46,049 ",1,1,21/07/2013,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,1,0,Spain
1048,1972,postgraduate,Married,"$35,641 ",1,0,14/07/2013,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,1,0,Saudi Arabia
9262,1984,postgraduate,relationship,"$32,414 ",0,0,7/4/2013,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,Saudi Arabia
3427,1955,PhD,Married,"$59,821 ",0,1,4/12/2013,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,0,Saudi Arabia
5892,1980,Graduation,Married,"$34,968 ",1,0,4/10/2013,11,158,6,45,8,2,2,7,3,2,5,7,0,0,0,0,0,0,0,Saudi Arabia
8911,1967,PhD,Married,"$56,320 ",0,1,4/8/2013,11,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,0,Spain
6606,1969,postgraduate,Married,"$70,091 ",1,0,31/03/2013,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,0,Spain
2677,1956,Graduation,relationship,"$46,097 ",0,1,31/03/2013,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,Saudi Arabia
252,1963,PhD,Divorced,"$41,003 ",0,0,17/03/2013,11,123,133,142,71,44,88,1,6,2,8,6,0,0,0,0,0,0,0,Saudi Arabia
9860,1959,Graduation,relationship,"$44,911 ",0,1,15/03/2013,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,Spain
1388,1975,Graduation,Single,"$33,249 ",1,0,20/02/2013,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,Australia
979,1975,Graduation,Single,"$33,249 ",1,0,20/02/2013,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,Spain
7494,1950,PhD,Divorced,"$42,873 ",1,1,21/01/2013,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0,Canada
10490,1969,PhD,Married,"$51,039 ",1,1,12/10/2012,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,Australia
3403,1958,PhD,relationship,"$78,952 ",0,1,24/09/2012,11,1170,19,594,99,76,134,2,2,5,12,6,0,0,0,0,0,0,0,Spain
2715,1966,postgraduate,Divorced,"$29,435 ",1,1,8/6/2012,11,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,1,0,Canada
4828,1954,Graduation,Divorced,"$79,865 ",0,1,18/06/2014,12,71,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0,0,0,Saudi Arabia
92,1988,Graduation,Single,"$34,176 ",1,0,5/12/2014,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,Canada
3312,1988,Graduation,Single,"$34,176 ",1,0,5/12/2014,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,India
11176,1970,PhD,relationship,"$65,968 ",0,1,5/12/2014,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,Canada
1446,1956,postgraduate,Single,"$86,424 ",0,0,4/5/2014,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,Saudi Arabia
9699,1966,Graduation,Divorced,"$67,272 ",0,1,21/12/2013,12,357,35,271,28,28,14,3,6,2,12,5,0,0,0,0,0,0,0,Spain
9790,1957,Graduation,Single,"$78,499 ",0,0,23/11/2013,12,912,72,170,47,36,97,1,11,3,4,4,0,0,1,0,0,1,0,Canada
2324,1972,Graduation,relationship,"$77,044 ",0,1,27/10/2013,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,0,Spain
5080,1993,Graduation,Single,"$70,515 ",0,0,21/10/2013,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,1,0,Montenegro
4992,1975,postgraduate,relationship,"$17,459 ",1,0,19/09/2013,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,1,0,Spain
7849,1970,PhD,Married,"$80,336 ",0,0,9/9/2013,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,Spain
4808,1956,Graduation,Married,"$15,759 ",0,0,9/5/2013,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,Spain
10401,1976,postgraduate,relationship,"$26,326 ",0,0,9/4/2013,12,1,0,5,0,3,9,1,0,0,3,3,0,0,0,0,0,0,1,Germany
7793,1976,Graduation,relationship,"$62,061 ",0,1,31/08/2013,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,Spain
9303,1976,Graduation,Married,"$5,305 ",0,1,30/07/2013,12,12,4,7,1,3,5,0,1,0,0,13,0,0,0,0,0,0,0,India
6853,1982,postgraduate,Single,"$75,777 ",0,0,7/4/2013,12,712,26,538,69,13,80,1,3,6,11,1,0,1,1,0,0,1,0,Australia
7366,1982,postgraduate,Single,"$75,777 ",0,0,7/4/2013,12,712,26,538,69,13,80,1,3,6,11,1,0,1,1,0,0,1,0,India
9780,1971,postgraduate,relationship,"$71,499 ",0,1,25/06/2013,12,465,25,132,136,0,37,2,8,3,13,4,0,0,0,0,0,0,0,Spain
7573,1978,PhD,Single,"$31,626 ",1,0,5/10/2013,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,1,0,Germany
1379,1992,postgraduate,relationship,"$42,670 ",0,0,27/04/2013,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,Saudi Arabia
8923,1973,Graduation,Single,"$83,917 ",0,0,18/04/2013,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,1,0,Spain
3547,1969,postgraduate,relationship,"$41,021 ",1,0,30/12/2012,12,14,7,9,6,16,12,2,2,0,3,6,0,0,0,0,0,1,0,Saudi Arabia
8707,1956,Graduation,Married,"$79,456 ",0,0,22/08/2012,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,1,0,Spain
1891,1980,postgraduate,Divorced,"$78,789 ",0,0,8/8/2012,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,1,0,Spain
6271,1952,PhD,Married,"$50,870 ",0,1,19/06/2014,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,0,Spain
9635,1983,postgraduate,Married,"$35,876 ",0,0,20/04/2014,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,Spain
9727,1957,Graduation,Married,"$23,539 ",0,0,28/02/2014,13,4,24,11,16,1,25,1,2,0,4,6,0,0,0,0,0,0,0,Canada
6205,1967,postgraduate,Single,"$32,557 ",1,0,24/02/2014,13,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,1,0,Canada
10681,1970,postgraduate,Married,"$62,466 ",0,1,15/01/2014,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,Spain
5156,1970,postgraduate,Married,"$62,466 ",0,1,15/01/2014,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,Spain
3050,1966,Graduation,Married,"$54,198 ",1,1,17/12/2013,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,Spain
8164,1978,PhD,Married,"$82,170 ",0,0,25/11/2013,13,1023,93,651,49,55,37,1,5,6,7,2,0,0,0,0,0,0,0,Saudi Arabia
5626,1964,PhD,Single,"$61,798 ",0,0,23/11/2013,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,Spain
7600,1992,Basic,Single,"$15,253 ",1,0,28/10/2013,13,1,3,3,8,1,13,2,1,0,3,7,0,0,0,0,0,0,0,Canada
6406,1988,postgraduate,Married,"$78,285 ",0,0,28/10/2013,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,Germany
7002,1955,Graduation,Single,"$62,535 ",0,1,10/3/2013,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,Spain
8234,1973,Basic,relationship,"$27,190 ",1,0,15/08/2013,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,1,0,Spain
6116,1968,postgraduate,Married,"$48,985 ",0,1,7/5/2013,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,0,Spain
291,1970,Graduation,Married,"$72,940 ",0,0,19/06/2013,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,Saudi Arabia
8779,1985,postgraduate,Married,"$36,145 ",1,0,16/06/2013,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,1,0,United States
4931,1977,Graduation,relationship,"$157,146 ",0,0,29/04/2013,13,1,0,1725,2,1,1,0,0,28,0,1,0,0,0,0,0,0,0,Saudi Arabia
1650,1960,postgraduate,Married,"$81,843 ",0,0,22/04/2013,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,Spain
9701,1988,Graduation,relationship,"$41,883 ",1,0,19/03/2013,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,0,Canada
6431,1964,PhD,Married,"$45,759 ",1,1,23/02/2013,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,India
10789,1964,PhD,Married,"$45,759 ",1,1,23/02/2013,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,Spain
5302,1986,Graduation,relationship,"$78,394 ",0,0,15/02/2013,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,1,0,Spain
4459,1989,Graduation,Single,"$30,279 ",1,0,30/12/2012,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,Spain
10642,1989,Graduation,Single,"$30,279 ",1,0,30/12/2012,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,Spain
9213,1970,Graduation,Widow,"$31,880 ",1,0,31/10/2012,13,4,1,5,2,0,3,1,1,0,2,8,0,0,0,0,0,0,0,Spain
3678,1973,Graduation,Widow,"$60,208 ",1,1,10/7/2012,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,1,0,Spain
3698,1983,Graduation,relationship,"$78,687 ",0,0,8/9/2012,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,1,0,Spain
5929,1973,PhD,Married,"$37,401 ",1,0,5/6/2014,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,Spain
10795,1973,PhD,Married,"$37,401 ",1,0,5/6/2014,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,India
4390,1954,Graduation,relationship,"$75,315 ",0,1,15/04/2014,14,459,15,171,142,23,31,2,5,4,12,2,0,0,0,0,0,0,0,Saudi Arabia
9362,1965,Graduation,Single,"$69,263 ",0,1,3/5/2014,14,492,5,32,13,5,21,1,9,1,7,6,0,1,0,0,0,0,0,Canada
1577,1946,Graduation,Married,"$78,569 ",0,0,19/02/2014,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,1,0,Spain
4609,1966,PhD,Married,"$57,705 ",0,1,1/11/2014,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,Spain
7143,1955,postgraduate,relationship,"$74,805 ",0,1,11/6/2013,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,Spain
1729,1961,PhD,relationship,"$66,426 ",0,1,10/2/2013,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,0,Spain
10664,1949,postgraduate,Widow,"$51,529 ",0,1,9/7/2013,14,400,4,35,6,0,22,2,9,1,5,8,0,0,0,0,0,0,0,Spain
5029,1946,Graduation,Married,"$18,100 ",0,0,8/6/2013,14,3,1,2,4,3,1,1,0,0,3,5,0,0,0,0,0,0,0,Spain
10507,1977,postgraduate,Divorced,"$59,601 ",0,1,25/07/2013,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,United States
3865,1977,postgraduate,relationship,"$20,981 ",0,0,30/04/2013,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,1,0,Canada
6982,1976,Graduation,Married,"$74,068 ",0,0,19/03/2013,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,India
7042,1983,Graduation,Married,"$36,790 ",0,0,3/1/2013,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,1,0,Spain
9668,1971,Graduation,Married,"$18,793 ",1,0,1/12/2013,14,4,16,20,0,17,20,3,2,0,4,8,0,0,0,0,0,0,0,Saudi Arabia
6878,1954,Graduation,Widow,"$27,421 ",0,0,12/12/2012,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,0,Spain
4099,1972,Graduation,Married,"$30,675 ",1,0,11/12/2012,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0,Spain
5031,1974,Graduation,relationship,"$83,145 ",0,0,22/09/2012,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,1,0,Spain
1970,1968,postgraduate,relationship,"$34,053 ",0,1,9/10/2012,14,63,0,21,7,0,12,1,3,0,3,8,0,0,0,0,0,0,0,Spain
5726,1983,postgraduate,Single,"$31,788 ",1,0,20/03/2014,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,0,1,Saudi Arabia
5231,1974,postgraduate,Married,"$45,894 ",0,2,27/02/2014,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0,Spain
1307,1978,Graduation,Divorced,"$41,986 ",0,1,2/9/2014,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,Spain
10609,1962,PhD,Married,"$42,769 ",0,1,10/12/2013,15,71,0,13,3,1,0,2,1,1,4,4,0,0,0,0,0,0,0,Canada
